DocumentID,Institution name,Institution code (UKPRN),Main panel,URL,UoAValue,UoAString,4*,3*,2*,1*,unclassified,WordCount,TextUsed,IncludedInTopicModel,ResearchRank,ReasonForRemoval,food-environmental-science,art-media-research,study-english-literature,physics-group-facility,design-environment-project,mathematics-group-mathematical,law-school-international,study-language-linguistics,environmental-nerc-geography,social-research-work,archaeology-project-anthropology,wale-welsh-cardiff,engineering-technology-system,research-department-student,biology-cell-science,philosophy-project-ethic,research-staff-support,university-research-international,research-staff-university,chemistry-material-epsrc,system-computer-science,psychology-neuroscience-cognitive,economics-economic-lse,management-business-school,scottish-scotland-edinburgh,health-research-care,sport-exercise-science,clinical-cancer-research,history-study-project,music-performance-theatre
10007157-2-,University of Sheffield,10007157,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007157-2-.pdf,2," Public Health, Health Services and Primary Care",75,25,0,0,0,3994,,TRUE,12,,0,0,0,0,0,0,0,0,7.81E-04,0,0,0,0,0.011979167,0,0,0.36953125,0,0.181510417,0,0.002604167,0,0,0,0,0.43359375,0,0,0,0
10007157-1-,University of Sheffield,10007157,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007157-1-.pdf,1, Clinical Medicine,0,75,25,0,0,5180,,TRUE,12,,0,0.002393776,0.002393776,0,0,0,0,0,0,0,0,5.98E-04,0,0.038300419,0.029323758,0,0.344105326,0.002194295,0.109116298,0.002393776,0,0.00598444,0.00299222,1.99E-04,0,0.017953321,9.97E-04,0.440654299,3.99E-04,0
10007850-5-,University of Bath,10007850,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007850-5-.pdf,5, Biological Sciences,0,75,25,0,0,3152,,TRUE,13,,0.040335592,0,0,0,0,0,0,0,0,0,0,0.013230074,3.23E-04,0.188125202,0.264601484,0,0.322362052,0.025492094,0.063568893,0.027105518,0,0,9.68E-04,0,0,0,0,0.053888351,0,0
10007850-3-,University of Bath,10007850,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007850-3-.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",87.5,12.5,0,0,0,4882,,TRUE,13,,0,0,0,0,0,0,0,0,0,0,0,0.006120726,0.00865344,0.081046855,0.012874631,0,0.251794006,0.024271845,0.058252427,0.111861545,0,0.069649641,0,0,0,0.033558463,0,0.341494301,4.22E-04,0
10007167-2-,University of York,10007167,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007167-2-.pdf,2," Public Health, Health Services and Primary Care",100,0,0,0,0,4254,,TRUE,14,,0,0,0,0,0,0,0,0,0,0.043021033,0,0,0,0.087476099,0,0,0.3083174,0.011711281,0.074330784,0,0,0,0.044216061,0,0,0.418021033,0,0.011711281,0.001195029,0
10007167-4-,University of York,10007167,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007167-4-.pdf,4," Psychology, Psychiatry and Neuroscience",87.5,12.5,0,0,0,3178,,TRUE,14,,0,0,0.001278772,0,0.001278772,0,0,0,0,0.002237852,0,0,3.20E-04,0.143542199,0,0,0.319053708,0.055306905,0.053388747,0.018861893,0.010230179,0.390664962,0,0,9.59E-04,0,0,0,0,0.002877238
10007167-5-,University of York,10007167,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007167-5-.pdf,5, Biological Sciences,50,50,0,0,0,4007,,TRUE,14,,0.075083569,0,0,0,0,0,0,0,0.008228336,0.007199794,0.001028542,0,0,0.15633839,0.194394446,0,0.459501157,0.019542299,0.002571355,0.031627668,0,0,0,0,0,0,0,0.044484443,0,0
10007798-1-,University of Manchester,10007798,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007798-1-.pdf,1, Clinical Medicine,62.5,37.5,0,0,0,6461,,TRUE,15,,0,0,0,0,0,0,0,0,0,6.43E-04,0,0,0,0.039729773,0.008364163,0,0.237252694,0.028952871,0.030561364,0.009168409,0,0,0,0,0,0.056297249,0,0.588386682,0,6.43E-04
10007798-3-,University of Manchester,10007798,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007798-3-.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",100,0,0,0,0,6007,,TRUE,15,,0,0,0,0,0,0,0,0,0,0,0,0,0.008871108,0.027483041,0,0,0.309619064,0.022960515,0.109932162,0.01269786,0,0.045051313,0,0,0,0.315881023,0,0.145590537,0.001913376,0
10007798-2-,University of Manchester,10007798,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007798-2-.pdf,2," Public Health, Health Services and Primary Care",37.5,62.5,0,0,0,3285,,TRUE,15,,0,0,0,0,0,0,0,0,0,0.002789833,0,0,0,0.054246745,0,0,0.283942963,0.075015499,0.094234346,0.001239926,0,0.009299442,0.009609423,0,0,0.441413515,0,0.028208308,0,0
10007798-5-,University of Manchester,10007798,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007798-5-.pdf,5, Biological Sciences,87.5,12.5,0,0,0,4774,,TRUE,15,,0,4.48E-04,0,0,0,0,0,0,0,0,0,0,0,0.057123656,0.126120072,0.00672043,0.486111111,4.48E-04,0.153225806,0.047939068,2.24E-04,0,0,0.001120072,0,0,0,0.115367384,0.00515233,0
10007798-4-,University of Manchester,10007798,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007798-4-.pdf,4," Psychology, Psychiatry and Neuroscience",100,0,0,0,0,4577,,TRUE,15,,9.07E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.009972801,6.80E-04,0,0.407524932,0.060516772,0.012012693,6.80E-04,4.53E-04,0.19900272,0,0,0,0.143245694,0,0.164324569,6.80E-04,0
10007158-1-,University of Southampton,10007158,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007158-1-.pdf,1, Clinical Medicine,12.5,87.5,0,0,0,7027,,TRUE,16,,0,1.46E-04,0,0.001609835,0,0,0,0,0.007610127,0.002780623,0,0,0,0.024440217,0.045660764,7.32E-04,0.214547051,0.031757647,0.061027367,0.003073321,0,0.001902532,0,0,0,0.106541783,0.001609835,0.496560808,0,0
10007158-3-,University of Southampton,10007158,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007158-3-.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",100,0,0,0,0,3724,,TRUE,16,,0,0,0.001107113,0,0,0,0,0,0,0.013285358,0,0,0.029061722,0.007473014,0,0,0.340990866,0.002214226,0.039856075,0,0,0,0,0,0,0.46747855,0.039579297,0.058953778,0,0
10007158-2-,University of Southampton,10007158,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007158-2-.pdf,2," Public Health, Health Services and Primary Care",0,75,25,0,0,3071,,TRUE,16,,0,0.001,0,0,0,0,0,0,0,0,0,0,0.002,0.096,0,0,0.122,0.075333333,0.078333333,0,0,0,0,0,0,0.527666667,0,0.097666667,0,0
10007158-5-,University of Southampton,10007158,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007158-5-.pdf,5, Biological Sciences,0,87.5,12.5,0,0,4273,,TRUE,16,,0.08173785,0,0.001472754,0,0,0,0,0,0.04197349,0,0,0,0.013745704,0.023318606,0.381934217,0,0.287432499,0.03460972,0.023318606,0.025773196,0,0.021354934,0,0,0,0,0,0.063328424,0,0
10007158-4-,University of Southampton,10007158,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007158-4-.pdf,4," Psychology, Psychiatry and Neuroscience",50,50,0,0,0,3975,,TRUE,16,,0,0,0,0,0,0,0.012277952,0,0,0.004702194,0,0,0,0.101097179,0,0,0.323928945,0.070010449,0.045977011,0,0.009926855,0.361285266,0,0,0,0.070794148,0,0,0,0
10007768-4-,Lancaster University,10007768,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007768-4-.pdf,4," Psychology, Psychiatry and Neuroscience",0,100,0,0,0,3086,,TRUE,17,,0,0,0,0,0,0,0,0,0,0.013907285,0,0,0,0.02384106,0,0,0.521854305,0.001655629,0.151655629,0,0.028145695,0.255960265,0,0,0,0,0,0,0.002980132,0
10007768-3-,Lancaster University,10007768,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007768-3-.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",100,0,0,0,0,4611,,TRUE,17,,0.00575094,0,0,0,0,0,0,0,0,0.03339969,0,0,0,0.061712011,0.04136253,0,0.281132493,0.050873701,0.100641451,2.21E-04,0,0.02012829,0,0,6.64E-04,0.364963504,0,0.03915063,0,0
10007143-4-,University of Durham,10007143,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007143-4-.pdf,4," Psychology, Psychiatry and Neuroscience",50,50,0,0,0,3350,,TRUE,18,,0,0,0.006804825,0,0,0,0,0,0,0,0,0,0,0.175688215,0.008660687,0.001237241,0.541911537,0.020105165,0.044231364,0.007732756,0,0.193628209,0,0,0,0,0,0,0,0
10007143-5-,University of Durham,10007143,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007143-5-.pdf,5, Biological Sciences,12.5,87.5,0,0,0,4074,,TRUE,18,,0.080911824,0,0,0,0,0,2.51E-04,0,0.02254509,0,0,0,0.012775551,0.083917836,0.315130261,0,0.328907816,0.070641283,0.029559118,0.055360721,0,0,0,0,0,0,0,0,0,0
10007803-1-,University of St Andrews,10007803,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007803-1-.pdf,1, Clinical Medicine,0,62.5,37.5,0,0,2772,,TRUE,19,,0,0.001123175,0,0.019468364,3.74E-04,0,0,0,0,0.022837888,0,0,3.74E-04,0.00224635,0.082740547,0,0.378509921,0.015350056,0.065144141,0,0.001871958,0.003743916,0,0,0.084612505,0.134406589,0,0.187195807,0,0
10007803-4-,University of St Andrews,10007803,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007803-4-.pdf,4," Psychology, Psychiatry and Neuroscience",100,0,0,0,0,3237,,TRUE,19,,0,0,0,0,0,0,3.18E-04,0,0,0,0.006369427,0,0,0.112101911,0.05955414,0,0.395859873,0.122611465,0.007324841,0,0,0.243949045,0,0,0.051592357,0,0,0,3.18E-04,0
10007803-5-,University of St Andrews,10007803,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007803-5-.pdf,5, Biological Sciences,0,100,0,0,0,4081,,TRUE,19,,0.208951407,0,0,0.010485934,0,0,7.67E-04,0,0.009974425,0.002046036,0,0,0,0.020971867,0.139386189,2.56E-04,0.449872123,0.009207161,0.050895141,0.035038363,0,0.008184143,5.12E-04,0.002046036,0.05140665,0,0,0,0,0
10007795-2-,University of Leeds,10007795,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007795-2-.pdf,2," Public Health, Health Services and Primary Care",50,50,0,0,0,3978,,TRUE,20,,0,0,0,0,0,0,0,0,0.002298264,0,0,0,0,0.001276813,0,0,0.254085802,0.002298264,0.04979571,0,0,0,0,0,0,0.594994893,0,0.095250255,0,0
10007795-1-,University of Leeds,10007795,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007795-1-.pdf,1, Clinical Medicine,12.5,87.5,0,0,0,5760,,TRUE,20,,0,0,0,0,0,0,0,0,0,0,0,0,0.00198556,5.42E-04,0,0,0.293501805,0.004873646,0.121480144,0,0,0,0,0,0,0.044043321,0,0.533574007,0,0
10007795-4-,University of Leeds,10007795,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007795-4-.pdf,4," Psychology, Psychiatry and Neuroscience",62.5,37.5,0,0,0,4321,,TRUE,20,,0.0132776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039341038,0,0.364888124,0.011310548,0.107450209,0,0,0.270223752,0,0,0,0.137201869,0.009343496,0.046963364,0,0
10007795-3-,University of Leeds,10007795,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007795-3-.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",37.5,62.5,0,0,0,4610,,TRUE,20,,0,0.00180018,0,0.004950495,0,0,0,0.005175518,0,0,0,2.25E-04,0.011026103,0.00360036,0,4.50E-04,0.355310531,0.042079208,0.109360936,0.027227723,0,2.25E-04,0,0,0,0.28690369,0,0.151665167,0,0
10007795-6-,University of Leeds,10007795,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007795-6-.pdf,6," Agriculture, Veterinary and Food Science",75,25,0,0,0,3061,,TRUE,20,,0.214460356,0,0,0,0,0,0,0,0,0,0,0,0.062871114,0.033531261,0.034579113,0,0.247642333,0,0.129933636,0.128885784,0,0,0,0,0,0.123995809,0,0.024100594,0,0
10007795-5-,University of Leeds,10007795,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007795-5-.pdf,5, Biological Sciences,62.5,37.5,0,0,0,5437,,TRUE,20,,0.071155009,0,0,0,0.005039307,0,2.02E-04,0,4.03E-04,2.02E-04,0,0,0.027212256,0.026809111,0.305180407,0,0.298931667,0.041725459,0.145736747,0.039306591,2.02E-04,0,0,0,0,0,0,0.037895586,0,0
10007789-3-B,University of East Anglia,10007789,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-3-B.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",12.5,75,12.5,0,0,2756,,TRUE,22,,0,0,0,0,0,0,0,0,0,3.71E-04,0,3.71E-04,0,0.013348165,0,0,0.259547646,3.71E-04,0.223210975,0.001853912,0,0.022988506,0,0,0,0.474230627,0,0,0.003707824,0
10007789-3-A,University of East Anglia,10007789,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-3-A.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",12.5,75,12.5,0,0,2585,,TRUE,22,,0.028052153,0,0,0,0,0,0,0,3.95E-04,0,0,0,0,0.036349269,0.067167128,7.90E-04,0.249703674,0.001185302,0.176214935,0.323192414,3.95E-04,0,0,3.95E-04,0,0,0,0.116159621,0,0
10007789-1-,University of East Anglia,10007789,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-1-.pdf,1, Clinical Medicine,12.5,75,12.5,0,0,2606,,TRUE,22,,0.111461205,0,0,0,0,0,0,0,0,0,0,0,0,0.031508468,0,0,0.240645924,0,0.134304844,0,0,0,0,0,0,0.1043718,0,0.377707759,0,0
10007789-2-,University of East Anglia,10007789,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-2-.pdf,2," Public Health, Health Services and Primary Care",0,100,0,0,0,2650,,TRUE,22,,0.047231901,0,0,0,0,0,0,0,0,0,0,0,0,0.08168796,0,0,0.099883856,3.87E-04,0.058846303,3.87E-04,0,0,0.034843206,0,0,0.66976384,0,0.006968641,0,0
10007789-4-,University of East Anglia,10007789,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-4-.pdf,4," Psychology, Psychiatry and Neuroscience",0,100,0,0,0,2631,,TRUE,22,,0.029535865,0,0,0,0,0,0,0,0,0.002301496,0,0,0,0.094361335,0,0.006904488,0.316455696,7.67E-04,0.14691216,0,3.84E-04,0.335251247,0.0287687,0,0,0.038358266,0,0,0,0
10007789-5-,University of East Anglia,10007789,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-5-.pdf,5, Biological Sciences,12.5,87.5,0,0,0,4229,,TRUE,22,,0.26054471,0.001446132,0,0,0,0,0,0,4.82E-04,4.82E-04,0,0,4.82E-04,0.106772716,0.22318631,0,0.271631718,0.030609785,0.024343215,2.41E-04,0,0,0,0,0,0,0,0.075680887,0.004097373,0
10007789-6-,University of East Anglia,10007789,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-6-.pdf,6," Agriculture, Veterinary and Food Science",75,25,0,0,0,2816,,TRUE,22,,0.267981015,0,0,0,0,0,0,0,0,3.65E-04,0,0,0,0.070098576,0,0,0.279299014,0,0.022635999,0,0,0.016064257,0,0,0,0.149324571,0,0.193866375,0,3.65E-04
10007794-3-,University of Glasgow,10007794,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-3-.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",0,100,0,0,0,2321,,TRUE,23,,0,0,0,0,0,0,0,0,0,0,8.78E-04,0,0,0.009214568,0,0,0.334795963,8.78E-04,0.197455024,0,0,0,0,0,0.099166301,0.213690215,0,0.143922773,0,0
10007794-2-,University of Glasgow,10007794,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-2-.pdf,2," Public Health, Health Services and Primary Care",62.5,37.5,0,0,0,4403,,TRUE,23,,0,0.004196782,0,0,0,0,0,0,4.66E-04,0.031009559,0,0,0,0.031942178,0,0,0.293774773,0.041268361,0.027512241,0,0.001165773,0.024481231,0,0,0.079505712,0.450920961,4.66E-04,0.013289811,0,0
10007794-5-,University of Glasgow,10007794,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-5-.pdf,5, Biological Sciences,0,87.5,12.5,0,0,4717,,TRUE,23,,0.057895874,0,0,0,0,0,0,0,0,0,0,0,0,0.071937784,0.333117304,0,0.41456038,0.01728235,0.033484554,0.040397494,0,0,0,0,0.021602938,0,0,0.009721322,0,0
10007794-4-,University of Glasgow,10007794,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-4-.pdf,4," Psychology, Psychiatry and Neuroscience",50,50,0,0,0,3202,,TRUE,23,,0,0,0,0,0,0,0,0,0,6.42E-04,0,0,0,0.03690629,0.120667522,0,0.346277279,0.011232349,0.008664955,0.001283697,0.01508344,0.415917843,0,0,0.019255456,0,0,0.02406932,0,0
10007794-6-,University of Glasgow,10007794,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-6-.pdf,6," Agriculture, Veterinary and Food Science",87.5,12.5,0,0,0,2922,,TRUE,23,,0.086454323,0,0,0,0,0,0,0,0,0,0,0,0,0.001050053,0.362968148,0,0.319215961,0.00280014,0.101155058,0,0,0,0,0,0.04900245,0.02940147,3.50E-04,0.046902345,7.00E-04,0
10007794-1-,University of Glasgow,10007794,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-1-.pdf,1, Clinical Medicine,75,25,0,0,0,6985,,TRUE,23,,0,0,5.91E-04,0.001034279,0,0,0,0,0,0,0,0,0,5.91E-04,0.032653664,0,0.435579196,0.031914894,0.00605792,0,0,0,0,0,0.069148936,0.004875887,0,0.417553191,0,0
10007855-3-A,Swansea University,10007855,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-3-A.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",0,37.5,62.5,0,0,4079,,TRUE,24,,0.014698429,0,7.60E-04,0,0,0,0,0,0.003041054,0,0,0.091231627,0.017486062,0.050177395,0.003801318,0,0.382919412,0.043841865,0.070197669,0.017232641,0.013177902,0,0,0,2.53E-04,0.102128738,0,0.189052205,0,0
10007855-3-B,Swansea University,10007855,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-3-B.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",0,37.5,62.5,0,0,2720,,TRUE,24,,0,0,0,0,0,0,0,0,7.40E-04,0.038874491,0,0.078489448,0,0,0,0.005183265,0.24398371,0.017771196,0.420584969,0,0,0,0,0,0,0.184005924,0,0,0.010366531,0
10007855-4-,Swansea University,10007855,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-4-.pdf,4," Psychology, Psychiatry and Neuroscience",37.5,50,12.5,0,0,2471,,TRUE,24,,0.003676471,8.17E-04,0.003267974,4.08E-04,0,0,0,0,0,0.00122549,0,0.038398693,0,0.137663399,0,0,0.342728758,0.005310458,0.205065359,0,0.012663399,0.218137255,0,4.08E-04,0,0.02124183,0,0.008986928,0,0
10005553-4-,"Royal Holloway, University of London",10005553,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005553-4-.pdf,4," Psychology, Psychiatry and Neuroscience",62.5,37.5,0,0,0,3304,,TRUE,25,,0,9.29E-04,0,0,0,0,0,0,0,0,0,0,0,0.199071207,0,0,0.421362229,3.10E-04,0.116408669,0,0,0.245820433,0,0,0,0.016099071,0,0,0,0
10005553-5-,"Royal Holloway, University of London",10005553,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005553-5-.pdf,5, Biological Sciences,0,75,25,0,0,3220,,TRUE,25,,0.175893705,0,0,0,0,0,0,0,9.49E-04,0,0.006643467,0,0,0.158810503,0.092059475,0,0.332489718,3.16E-04,0.190762417,0,0,0,0,0,0,0,0,0.037329959,0.004745334,0
10007154-5-,University of Nottingham,10007154,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-5-.pdf,5, Biological Sciences,37.5,62.5,0,0,0,5548,,TRUE,26,,0.014616096,0,0,0,0,0,0,0,0,0,0,0,0.002590194,0.055689177,0.274560592,0,0.361702128,0.077890842,0.006105458,0.041628122,0,0.002220167,0,0,1.85E-04,0,0.015726179,0.147086031,0,0
10007154-4-,University of Nottingham,10007154,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-4-.pdf,4," Psychology, Psychiatry and Neuroscience",75,25,0,0,0,4019,,TRUE,26,,0,0,0,0,0,0,0,0,0,0,2.52E-04,0,0.008331229,0.004291845,0,0,0.420600858,0.010855844,0.13127998,0,0,0.296642262,0,0,0,0.123453673,0,0.004291845,0,0
10007154-6-,University of Nottingham,10007154,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-6-.pdf,6," Agriculture, Veterinary and Food Science",100,0,0,0,0,5492,,TRUE,26,,0.265539906,0,0.001126761,0,0,0,0,0,1.88E-04,0,0.002253521,0,0.02741784,0.017276995,0.132769953,0,0.487323944,0.004882629,0.033615023,0,0,0,0,0,0,0.001126761,0,0.026478873,0,0
10007154-1-,University of Nottingham,10007154,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-1-.pdf,1, Clinical Medicine,50,50,0,0,0,5977,,TRUE,26,,0,0.001219725,0,5.23E-04,0,0,0,0,0,0,0,0.001219725,0.013939711,0.006969855,0,0,0.331939362,0.009060812,0.052099669,0,0.00191671,0.009060812,6.97E-04,0,0,0.056455829,0.010629029,0.504269036,0,0
10007154-2-,University of Nottingham,10007154,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-2-.pdf,2," Public Health, Health Services and Primary Care",50,50,0,0,0,3877,,TRUE,26,,0,0,0,0,0,0,0,0,0,0,0,0,5.25E-04,0.022578104,0,0,0.284064059,0.001575217,0.083749015,0,0,0,7.88E-04,0,2.63E-04,0.546862694,0,0.058020478,0.001575217,0
10007154-3-B,University of Nottingham,10007154,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-3-B.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",75,25,0,0,0,3518,,TRUE,26,,0,0,0,0,0,0,0.001452222,0,0,0.012489108,0,0,0,0.037467325,0,2.90E-04,0.398780134,0.020040662,0.209991287,5.81E-04,5.81E-04,0,0,0,0,0.310485042,0,0,0.007841998,0
10007154-3-A,University of Nottingham,10007154,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-3-A.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",75,25,0,0,0,4061,,TRUE,26,,0,0.003075346,0,0,0.002306509,0,0,0,0,0,0,0,0.00435674,0.025884162,0.053305997,0,0.323423885,0.086622245,0.110199897,0.22578165,0,0,0,0.01537673,0,0.027934393,0,0.119425935,0.002306509,0
10007799-4-,Newcastle University,10007799,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-4-.pdf,4," Psychology, Psychiatry and Neuroscience",100,0,0,0,0,5149,,TRUE,27,,0.026479438,4.01E-04,0,4.01E-04,0,0,0,4.01E-04,0,0,0,0,0.023671013,0.008826479,0.020060181,0,0.369307924,0,0.001604814,0,0,0.315346038,0,0,0,0.063189569,0,0.170310933,0,0
10007799-3-,Newcastle University,10007799,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-3-.pdf,3," Allied Health Professions, Dentistry, Nursing and Pharmacy",100,0,0,0,0,3432,,TRUE,27,,0.032508202,0,0,0,0,0,0,0.002385923,0,0,0,0,0,0.029227557,0,0,0.357888458,0.001491202,0.011929615,0.002385923,0,0,0.002684163,0,0,0.392186102,0,0.167312854,0,0
10007799-6-,Newcastle University,10007799,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-6-.pdf,6," Agriculture, Veterinary and Food Science",12.5,87.5,0,0,0,3972,,TRUE,27,,0.519705728,0,0,0,0,0,2.63E-04,0,0,0.016027325,0,0,2.63E-04,0.002364687,0.011823437,0,0.316342617,0.00262743,0.097214924,0,0,0,0,0,0,0.033105623,0,0,0,2.63E-04
10007799-5-,Newcastle University,10007799,A,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-5-.pdf,5, Biological Sciences,62.5,37.5,0,0,0,3826,,TRUE,27,,0,0,0,0,0,0,2.69E-04,0,0,0.001343725,8.06E-04,0,0,0.057780167,0.431604407,0,0.336199946,0.057242677,0.061542596,0.019887127,0.004299919,0,0,0,5.37E-04,0,0,0.028486966,0,0
